,iter_num,disc_loss_trn,disc_loss_tst,gen_loss_trn,gen_loss_tst
0,100,5.243715763092041,5.20033073425293,1.71462082862854,1.6120562553405762
1,200,5.6118316650390625,5.33895206451416,1.5604057312011719,1.5941617488861084
2,300,5.447495460510254,6.28307580947876,1.4178926944732666,1.4325389862060547
3,400,6.044064521789551,5.290382385253906,1.4278573989868164,1.4793188571929932
4,500,5.31590461730957,5.179505348205566,1.6708462238311768,1.8090893030166626
5,600,5.159628868103027,4.918276309967041,1.634486198425293,1.6571216583251953
6,700,5.256152153015137,5.6310248374938965,1.4803800582885742,1.528989553451538
7,800,5.164389610290527,5.020535469055176,1.5976455211639404,1.6236239671707153
8,900,5.122347831726074,5.1338019371032715,1.52787446975708,1.552749514579773
9,1000,5.060011863708496,4.9413957595825195,1.6392015218734741,1.6397247314453125
10,1100,5.529049873352051,5.222992897033691,1.4522442817687988,1.4005872011184692
11,1200,5.076722145080566,5.157584190368652,1.5848464965820312,1.5020815134048462
12,1300,4.897659778594971,4.955936908721924,1.6961455345153809,1.7115063667297363
13,1400,5.584471225738525,5.106016159057617,1.4791520833969116,1.3911091089248657
14,1500,5.144315719604492,5.263664245605469,1.6796706914901733,1.5567798614501953
15,1600,5.08602237701416,4.944905757904053,1.7051937580108643,1.572624683380127
16,1700,5.322455406188965,5.254115104675293,1.643355369567871,1.6738183498382568
17,1800,5.009577751159668,5.095167636871338,1.5353577136993408,1.5870589017868042
18,1900,5.560529708862305,5.164246559143066,1.5460187196731567,1.5142669677734375
19,2000,5.03848934173584,5.648659706115723,1.6662230491638184,1.5686326026916504
20,2100,4.871981143951416,5.018803596496582,1.700796127319336,1.731217622756958
21,2200,5.177629470825195,4.989016532897949,1.600121021270752,1.5794154405593872
22,2300,5.358282089233398,5.955185890197754,1.5252208709716797,1.540004849433899
23,2400,5.106438159942627,5.195013523101807,1.7874678373336792,1.5447633266448975
24,2500,4.859386444091797,4.591177463531494,1.8093785047531128,2.0006566047668457
25,2600,5.441319465637207,5.175860404968262,1.8280237913131714,1.6440640687942505
26,2700,4.884113311767578,5.145191192626953,1.8539241552352905,1.5786943435668945
27,2800,5.366936683654785,5.014980316162109,1.7283918857574463,1.9393646717071533
28,2900,5.0670599937438965,5.39366340637207,1.7016805410385132,1.6533265113830566
29,3000,5.187104225158691,4.984453201293945,1.621368169784546,1.4294031858444214
30,3100,5.3581085205078125,5.2242841720581055,1.519859790802002,1.6363966464996338
31,3200,5.603092193603516,5.558854579925537,1.4691922664642334,1.3934519290924072
32,3300,5.070813179016113,5.348118782043457,1.6770806312561035,1.6926381587982178
33,3400,5.177276611328125,5.4193806648254395,1.6523959636688232,1.7407526969909668
34,3500,5.266376495361328,5.549593925476074,1.6132056713104248,1.4555612802505493
35,3600,6.136496067047119,4.937014579772949,1.6857576370239258,1.5034518241882324
36,3700,4.72083854675293,4.632495880126953,1.7607247829437256,1.7803717851638794
37,3800,5.280142784118652,5.073704719543457,1.5732648372650146,1.43796968460083
38,3900,4.856257438659668,5.068097114562988,2.0233683586120605,1.8819453716278076
39,4000,4.854266166687012,4.75466251373291,2.144601345062256,1.8104617595672607
40,4100,4.779131889343262,4.979126930236816,2.020685911178589,1.7111406326293945
41,4200,5.085601806640625,5.01386833190918,1.7767927646636963,1.7205945253372192
42,4300,4.924064636230469,4.456798076629639,2.2986435890197754,2.0221827030181885
43,4400,4.994094371795654,5.125788688659668,1.651797890663147,1.6809990406036377
44,4500,5.333195209503174,4.868106842041016,1.6022915840148926,1.6760238409042358
45,4600,5.996207237243652,5.604777812957764,1.5602209568023682,1.4023329019546509
46,4700,4.7487335205078125,5.013521194458008,1.8824167251586914,1.7873257398605347
47,4800,5.105788230895996,4.87277889251709,1.9105429649353027,1.8879591226577759
48,4900,4.8510003089904785,4.759860038757324,1.756435513496399,1.8345180749893188
49,5000,4.986104965209961,4.843669891357422,1.6854208707809448,1.7940810918807983
50,5100,5.001938819885254,6.50578498840332,1.4255549907684326,1.3878543376922607
51,5200,4.9532084465026855,6.334493637084961,1.4592134952545166,1.3748009204864502
52,5300,4.786869049072266,6.078064918518066,1.6787052154541016,1.473738670349121
53,5400,5.248456954956055,6.128537654876709,1.6099696159362793,1.462970495223999
54,5500,4.720839500427246,5.733948230743408,1.6011070013046265,1.5818092823028564
55,5600,5.507593154907227,5.737424850463867,1.5488860607147217,1.4419610500335693
56,5700,5.036881923675537,5.317569732666016,1.5567632913589478,1.4310235977172852
57,5800,4.964027404785156,5.211784362792969,1.638988733291626,1.5768640041351318
58,5900,5.3124308586120605,5.118149757385254,1.67171311378479,1.6660079956054688
59,6000,5.094724178314209,5.006840705871582,1.8822447061538696,1.6541078090667725
60,6100,4.824724197387695,4.75403356552124,1.8258951902389526,1.638259768486023
61,6200,4.9718170166015625,4.699746131896973,1.7814950942993164,1.746036171913147
62,6300,4.900864124298096,4.665480613708496,1.7472288608551025,1.7102694511413574
63,6400,4.542141914367676,5.000674724578857,1.8703768253326416,1.6562087535858154
64,6500,4.886786937713623,4.8097991943359375,2.0203471183776855,1.76896333694458
65,6600,4.667605400085449,4.808250427246094,1.835459589958191,1.634979248046875
66,6700,4.802082061767578,5.44460391998291,1.7521458864212036,1.6243714094161987
67,6800,5.030735969543457,5.653199672698975,1.4886343479156494,1.4756978750228882
68,6900,5.283719062805176,5.19938325881958,1.627204179763794,1.5477381944656372
69,7000,4.56289005279541,4.809719085693359,1.8250377178192139,1.7113010883331299
70,7100,5.199014186859131,5.378172874450684,1.6369190216064453,1.536574125289917
71,7200,4.7636003494262695,4.9554548263549805,1.7750663757324219,1.660085678100586
72,7300,4.929535388946533,4.644649505615234,1.8997867107391357,1.8551771640777588
73,7400,4.990356922149658,5.251137733459473,1.7561161518096924,1.770159125328064
74,7500,5.044243335723877,4.743072986602783,2.0824532508850098,1.5999386310577393
75,7600,4.713005065917969,4.666284561157227,1.7522573471069336,1.6848422288894653
76,7700,4.8283796310424805,4.926041603088379,1.7995295524597168,1.6821370124816895
77,7800,4.620296955108643,4.852914810180664,1.6815812587738037,1.5489461421966553
78,7900,4.962508201599121,5.0771026611328125,1.7122637033462524,1.7244172096252441
79,8000,4.832657814025879,5.000258445739746,1.883277416229248,1.6910653114318848
80,8100,4.716213226318359,5.014338493347168,2.108154773712158,1.6453330516815186
81,8200,4.746540069580078,4.921894073486328,1.7748042345046997,1.5749928951263428
82,8300,4.613504409790039,4.415520191192627,1.963066577911377,1.782025694847107
83,8400,4.973153114318848,5.280020713806152,1.6764140129089355,1.5304749011993408
84,8500,4.753691673278809,4.822157382965088,1.7412456274032593,1.6257128715515137
85,8600,4.994939804077148,5.2447309494018555,1.608680248260498,1.4342730045318604
86,8700,4.848860263824463,5.272665023803711,1.6934776306152344,1.6087772846221924
87,8800,4.805055618286133,4.666015625,1.8786392211914062,1.7731122970581055
88,8900,4.299481391906738,4.4001007080078125,2.2201156616210938,2.2797677516937256
89,9000,4.574871063232422,4.5133442878723145,1.9748417139053345,1.799924373626709
90,9100,4.905764579772949,4.754037857055664,2.0072221755981445,1.7642943859100342
91,9200,4.61086368560791,4.605069160461426,1.7965352535247803,1.839320182800293
92,9300,4.486051559448242,4.664278030395508,2.037226438522339,1.9527649879455566
93,9400,4.269924163818359,4.756592750549316,2.305655002593994,1.725245714187622
94,9500,4.297928333282471,4.605808258056641,2.1139883995056152,1.7606604099273682
95,9600,4.466547012329102,4.75239372253418,1.921173334121704,1.7768809795379639
96,9700,5.539205074310303,5.125397205352783,1.5466277599334717,1.422782063484192
97,9800,4.917559623718262,5.103950500488281,1.880213975906372,1.6055983304977417
98,9900,4.407313346862793,4.55308198928833,2.1480190753936768,1.9893141984939575
99,10000,4.557060718536377,4.6335601806640625,2.1675174236297607,1.8006768226623535
100,10100,4.860499858856201,4.77797269821167,1.9055317640304565,1.5432652235031128
101,10200,4.8657732009887695,4.854166030883789,1.7411690950393677,1.6499013900756836
102,10300,4.681926727294922,4.705795764923096,1.9785659313201904,1.6716325283050537
103,10400,4.782745361328125,4.78731632232666,2.3170013427734375,2.1521530151367188
104,10500,4.552992343902588,4.569450855255127,1.9857118129730225,1.8449530601501465
105,10600,4.52053689956665,4.37363338470459,2.4305453300476074,2.164896249771118
106,10700,4.907007694244385,4.992972373962402,1.612217664718628,1.6559258699417114
107,10800,4.670299530029297,4.8854780197143555,1.7796039581298828,1.6746084690093994
108,10900,4.541379451751709,4.6362104415893555,1.7631032466888428,1.5854027271270752
109,11000,4.880451202392578,4.384845733642578,2.0562949180603027,1.774888038635254
110,11100,4.520371437072754,4.409641265869141,1.9353559017181396,1.7472820281982422
111,11200,4.793840408325195,4.976644992828369,1.7508580684661865,1.616760015487671
112,11300,4.987040042877197,8.876604080200195,1.424375057220459,1.3586711883544922
113,11400,4.451821804046631,4.565316677093506,1.9600751399993896,2.033721685409546
114,11500,4.891315460205078,4.853437423706055,1.7257848978042603,1.7601968050003052
115,11600,4.524908065795898,4.757565975189209,2.17855167388916,2.0281383991241455
116,11700,4.735599517822266,4.590993404388428,2.0141258239746094,1.6570305824279785
117,11800,5.306965351104736,5.086509704589844,1.87237548828125,1.661623477935791
118,11900,4.7728729248046875,5.088190078735352,1.8495407104492188,1.608424425125122
119,12000,4.467097282409668,4.507078170776367,2.0087485313415527,1.7513196468353271
120,12100,4.796444892883301,4.764407634735107,2.112147808074951,1.7179303169250488
121,12200,4.427112102508545,5.678347587585449,1.5897490978240967,1.4275922775268555
122,12300,4.706717491149902,5.585321426391602,1.5775413513183594,1.4196566343307495
123,12400,4.525059700012207,5.7148237228393555,1.6736133098602295,1.687876582145691
124,12500,4.498709201812744,6.075338363647461,1.9173569679260254,1.860341191291809
125,12600,4.555844783782959,4.607704162597656,2.0381832122802734,1.845991849899292
126,12700,4.903016090393066,4.8108134269714355,1.5871365070343018,1.5098719596862793
127,12800,4.187331199645996,4.225671768188477,2.478213310241699,2.3009636402130127
128,12900,5.1616034507751465,4.5521440505981445,1.6974999904632568,1.5726797580718994
129,13000,4.460822105407715,4.732241153717041,1.8984496593475342,2.2206997871398926
130,13100,4.676126480102539,5.497496604919434,1.7221989631652832,1.5994799137115479
131,13200,4.86228609085083,4.584573268890381,2.2317938804626465,1.8177281618118286
132,13300,5.093948841094971,4.7690534591674805,1.8864161968231201,1.533077597618103
133,13400,4.475651741027832,4.530329704284668,1.9159636497497559,1.849946141242981
134,13500,4.674069881439209,4.216299533843994,1.767266869544983,1.7234129905700684
135,13600,4.645533561706543,4.420992851257324,2.015533924102783,1.7299277782440186
136,13700,4.937298774719238,4.626208305358887,1.9270304441452026,1.5681586265563965
137,13800,4.610838890075684,5.248068809509277,1.725752592086792,1.6906836032867432
138,13900,4.409826278686523,4.603772163391113,2.0885515213012695,1.7203574180603027
139,14000,5.256588935852051,4.4154767990112305,1.771894931793213,1.6595559120178223
140,14100,4.745418548583984,4.5081634521484375,1.8137760162353516,1.7964832782745361
141,14200,4.717179298400879,5.541595458984375,1.7038145065307617,1.6413325071334839
142,14300,4.466348648071289,4.961115837097168,1.7447270154953003,1.711464762687683
143,14400,4.316155910491943,4.395074367523193,2.270905017852783,2.079235315322876
144,14500,4.767109394073486,5.403842926025391,1.7291357517242432,1.6958105564117432
145,14600,4.4412384033203125,4.812929153442383,1.6794500350952148,1.6385900974273682
146,14700,4.444002628326416,4.573832988739014,1.886828899383545,1.6609599590301514
147,14800,4.40878438949585,4.070303916931152,2.1758880615234375,1.9201089143753052
148,14900,4.4836931228637695,4.581092834472656,1.9541127681732178,1.8481321334838867
149,15000,4.44121789932251,4.659221649169922,1.9991626739501953,1.943657398223877
150,15100,4.594253063201904,4.337353706359863,2.132302761077881,1.678862452507019
151,15200,4.9786152839660645,4.991115570068359,1.680623173713684,1.768984079360962
152,15300,4.810115814208984,4.410978317260742,1.8374731540679932,1.7124990224838257
153,15400,4.693050861358643,4.495899200439453,1.885274052619934,1.7858930826187134
154,15500,4.8831987380981445,4.247328281402588,2.077160358428955,1.8530824184417725
155,15600,4.593124866485596,4.84908390045166,1.8236345052719116,1.8341193199157715
156,15700,4.6052632331848145,4.375870704650879,1.9997562170028687,1.8094693422317505
157,15800,4.827120780944824,6.103416442871094,1.4898056983947754,1.4014835357666016
158,15900,4.5422186851501465,4.578115463256836,2.0313684940338135,1.9567389488220215
159,16000,4.437540054321289,4.449923515319824,1.9179182052612305,1.870842456817627
160,16100,4.680961608886719,4.545628070831299,1.9343637228012085,1.8702349662780762
161,16200,5.147922992706299,4.458873748779297,2.2372748851776123,2.087348461151123
162,16300,5.174576759338379,5.4871826171875,1.6156913042068481,1.63556969165802
163,16400,4.573233604431152,4.776321887969971,1.7806659936904907,1.8222894668579102
164,16500,4.450418472290039,4.211150646209717,2.611056327819824,2.3960304260253906
165,16600,4.437621116638184,4.282556056976318,2.312044143676758,1.9127585887908936
166,16700,4.715660095214844,4.454213619232178,1.8185889720916748,1.8303742408752441
167,16800,4.996954441070557,4.42488956451416,1.8629767894744873,1.7390210628509521
168,16900,4.3271098136901855,4.723205089569092,2.0883007049560547,1.777076244354248
169,17000,4.229611396789551,4.345755100250244,2.1437501907348633,1.9997934103012085
170,17100,4.8487749099731445,4.981700420379639,1.7446820735931396,1.5472592115402222
171,17200,4.391411781311035,4.209785461425781,2.3490116596221924,2.31453013420105
172,17300,4.82274055480957,4.7329301834106445,2.209606647491455,1.9310375452041626
173,17400,4.270143508911133,4.3048319816589355,2.690304756164551,2.277353286743164
174,17500,4.606578826904297,5.3011040687561035,1.6748464107513428,1.5572009086608887
175,17600,4.275314807891846,4.31345272064209,2.177544355392456,1.7937661409378052
176,17700,4.429497718811035,4.855532646179199,1.911240577697754,1.8960672616958618
177,17800,4.600918769836426,6.121717929840088,1.5474982261657715,1.4903409481048584
178,17900,4.4790358543396,5.488851547241211,1.988044023513794,1.5139293670654297
179,18000,4.159360408782959,4.659597396850586,2.2472007274627686,1.7937595844268799
180,18100,4.630367279052734,4.492114543914795,2.2283060550689697,1.761742115020752
181,18200,4.361907958984375,4.349114894866943,1.8988184928894043,1.8004086017608643
182,18300,4.348937511444092,4.520267486572266,2.1886115074157715,2.196742057800293
183,18400,4.3563055992126465,4.607416152954102,2.0413477420806885,1.9571568965911865
184,18500,4.196924209594727,4.952694892883301,2.10835862159729,1.6681135892868042
185,18600,5.0386505126953125,4.825175762176514,1.9669318199157715,1.5941510200500488
186,18700,4.88631534576416,5.624754905700684,1.6814353466033936,1.7751883268356323
187,18800,4.50767707824707,5.563314437866211,1.8769359588623047,1.6040277481079102
188,18900,4.350032806396484,4.5841498374938965,1.8881399631500244,1.6331288814544678
189,19000,4.293017864227295,4.221683979034424,2.241375684738159,2.100661039352417
190,19100,4.584438800811768,4.601465225219727,1.7883391380310059,1.6985487937927246
191,19200,5.5141282081604,4.759995937347412,1.7751171588897705,1.5175544023513794
192,19300,4.212200164794922,4.111987113952637,2.5958573818206787,2.3177590370178223
193,19400,4.30057430267334,4.325889587402344,2.1373441219329834,2.1386494636535645
194,19500,3.9751062393188477,4.1298322677612305,2.541372060775757,2.3307275772094727
195,19600,4.672809600830078,4.432779312133789,1.841294288635254,1.7740538120269775
196,19700,4.435304641723633,4.445810794830322,2.153787136077881,1.8312342166900635
197,19800,4.707912445068359,4.263370513916016,2.3521907329559326,1.8470267057418823
198,19900,4.513841152191162,4.624492645263672,2.193514823913574,1.7771599292755127
199,20000,4.20339298248291,4.484817028045654,2.1748363971710205,2.2838313579559326
200,20100,4.336095809936523,4.12359619140625,2.2269697189331055,2.25632905960083
201,20200,4.268906593322754,4.326211929321289,2.1653528213500977,1.8726224899291992
202,20300,4.653790473937988,4.54654598236084,1.9262404441833496,1.9262030124664307
203,20400,4.378046989440918,5.869107246398926,1.8254722356796265,1.8083293437957764
204,20500,4.742278575897217,4.660298824310303,1.9115915298461914,1.6508136987686157
205,20600,4.35374641418457,4.350467681884766,2.067204713821411,1.9641695022583008
206,20700,4.323653221130371,4.17460823059082,2.069408416748047,2.1493940353393555
207,20800,4.3349080085754395,3.9814200401306152,2.407708168029785,2.2236440181732178
208,20900,4.36769437789917,4.607112884521484,1.8486745357513428,1.8666467666625977
209,21000,4.3173370361328125,4.431639671325684,2.119296073913574,2.1600148677825928
210,21100,4.11361837387085,4.026468753814697,2.3242573738098145,2.3638336658477783
211,21200,4.521823883056641,8.198126792907715,1.7927906513214111,1.5694963932037354
212,21300,4.199629306793213,4.300209999084473,2.4323954582214355,2.109179973602295
213,21400,4.269798278808594,4.45754861831665,2.2092416286468506,1.8270070552825928
214,21500,4.450343132019043,4.452333450317383,1.9076303243637085,1.9882235527038574
215,21600,4.157481670379639,4.1136980056762695,2.563427448272705,2.083101511001587
216,21700,4.4998459815979,4.709151744842529,1.7250196933746338,1.7019548416137695
217,21800,4.570087432861328,5.411927223205566,1.7388770580291748,1.8774807453155518
218,21900,4.272729873657227,4.221925258636475,2.437753677368164,2.2084336280822754
219,22000,4.443274974822998,4.351210594177246,1.9308542013168335,1.908947467803955
220,22100,4.259023666381836,6.823195457458496,1.8006953001022339,1.6305444240570068
221,22200,4.2088623046875,4.972474575042725,1.9273881912231445,1.9451600313186646
222,22300,4.722195625305176,4.7923736572265625,2.943234920501709,2.1499416828155518
223,22400,4.339691638946533,4.437259674072266,2.3627567291259766,2.31852388381958
224,22500,4.286986351013184,4.309936046600342,2.3025381565093994,2.38627290725708
225,22600,4.441784858703613,4.237953186035156,1.8263105154037476,1.8425372838974
226,22700,4.377256870269775,4.574164390563965,2.2529430389404297,1.9079222679138184
227,22800,4.281606674194336,4.390271186828613,2.1606521606445312,1.823190689086914
228,22900,4.3540802001953125,4.500161170959473,2.18989634513855,1.957323670387268
229,23000,4.667598724365234,4.2261505126953125,2.330897808074951,1.871894359588623
230,23100,4.078520774841309,4.678483009338379,2.390026330947876,1.870593547821045
231,23200,4.355860710144043,4.947429656982422,1.9757012128829956,1.7035552263259888
232,23300,4.486531734466553,4.523430347442627,2.06674861907959,1.9122360944747925
233,23400,4.402444839477539,4.2041015625,1.8797063827514648,1.8082911968231201
234,23500,7.241482257843018,4.692924499511719,2.198996067047119,2.1818456649780273
235,23600,4.627447605133057,4.318495273590088,2.2106051445007324,1.9024691581726074
236,23700,4.157018184661865,4.0433220863342285,2.4428067207336426,2.1557788848876953
237,23800,4.338096618652344,4.135646343231201,2.9232921600341797,2.7953803539276123
238,23900,4.748991012573242,5.546115875244141,1.4000537395477295,1.4750243425369263
239,24000,4.542208671569824,4.86301851272583,2.0210630893707275,1.6403484344482422
240,24100,4.402642726898193,4.375954627990723,2.1501095294952393,1.9750616550445557
241,24200,4.87241268157959,4.988386631011963,1.6967377662658691,1.513148546218872
242,24300,4.493154525756836,4.680096626281738,1.9677951335906982,1.6330052614212036
243,24400,4.761436939239502,4.669536590576172,1.8523101806640625,1.5972806215286255
244,24500,4.813094615936279,4.609146595001221,1.8788825273513794,1.5166981220245361
245,24600,4.134979248046875,4.605019569396973,2.061199426651001,2.02293062210083
246,24700,4.275883197784424,4.344995498657227,2.1646816730499268,1.9648621082305908
247,24800,4.617130756378174,4.703649997711182,1.9505774974822998,1.6347675323486328
248,24900,4.816290855407715,5.000021457672119,1.5000759363174438,1.4537774324417114
249,25000,3.9556825160980225,3.901867389678955,2.6488234996795654,2.431643486022949
250,25100,3.953702449798584,5.055726528167725,2.2063539028167725,1.5980626344680786
251,25200,4.367198467254639,4.2664642333984375,2.89886736869812,2.396247386932373
252,25300,4.072969913482666,5.3497090339660645,1.966191291809082,1.6873172521591187
253,25400,5.018184661865234,5.333662033081055,1.665355920791626,1.7117387056350708
254,25500,4.488571643829346,4.6165690422058105,2.3528635501861572,2.027817487716675
255,25600,4.161837100982666,4.418519973754883,2.2995409965515137,2.0724024772644043
256,25700,5.013647079467773,4.252140045166016,1.7366052865982056,1.744593620300293
257,25800,4.478343963623047,4.6207275390625,1.703042984008789,1.57694673538208
258,25900,4.1958537101745605,4.077448844909668,2.6847774982452393,2.665830135345459
